InvoiceNo,StockCode,Description,Quantity,UnitPrice,TotalLinea,InvoiceDate,Anio,Mes,NombreMes,DiaSemana,EsFinDeSemana,RangoPrecio,CustomerID,Country
100133,20878,"GREEN REINDEER CHRISTMAS CARD, 8 PK",2,1.37,2.74,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20881,SKULLS AND CROSSBONES WRAP,100,1.27,127.0,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20910,"CHRISTMAS TREE DECORATION, HEART",8,2.49,19.92,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20912,"CHRISTMAS TREE DECORATION, REINDEER",15,2.38,35.7,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20955,JAM JAR NURSERY RHYME GREEN,3,0.85,2.55,2011-01-27 11:58:00,2011,1,January,Thursday,0,Muy Barato,15127,United Kingdom
100133,20975,GREEN PINK FELT CRAFT TRINKET POT,6,1.06,6.36,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20977,"GREETING CARD,  HAPPY BIRTHDAY",100,1.02,102.0,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,20993,JUMBO BAG APPLES,20,1.99,39.8,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,71053,WHITE METAL LANTERN,6,3.72,22.32,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
100133,84406B,CREAM CUPID HEARTS COAT HANGER,2,2.75,5.5,2011-01-27 11:58:00,2011,1,January,Thursday,0,Barato,15127,United Kingdom
115602,20751,SKULLS AND CROSSBONES CHARLOTTE BAG,3,0.94,2.82,2011-01-27 12:08:00,2011,1,January,Thursday,0,Muy Barato,15501,Austria
115602,20789,"SMALL GREEN, BLUE BUTTERFLY BAG",5,3.84,19.2,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20796,SMALL STAR MEASURING SPOONS,10,1.85,18.5,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20831,JAM JAR WITH GREEN LID,5,3.48,17.4,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20860,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2,3.1,6.2,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20866,ROBIN CHRISTMAS CARD,3,1.18,3.54,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20878,"GREEN REINDEER CHRISTMAS CARD, 8 PK",3,1.44,4.32,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20920,GLASS  STAR STORAGE JAR,72,4.73,340.56,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20956,JAM JAR NURSERY RHYME RED,3,0.86,2.58,2011-01-27 12:08:00,2011,1,January,Thursday,0,Muy Barato,15501,Austria
115602,20968,GEORGY TREE HANGER GOLD,30,1.84,55.2,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,20976,SWEETHEART CERAMIC TRINKET BOX,3,0.9,2.7,2011-01-27 12:08:00,2011,1,January,Thursday,0,Muy Barato,15501,Austria
115602,20981,BOTANICAL GARDENS WALL ART,4,10.24,40.96,2011-01-27 12:08:00,2011,1,January,Thursday,0,Medio,15501,Austria
115602,20988,"JUMBO BAG ALPHABET, PAISLEY",2,2.34,4.68,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,21068,JUMBO BAG PINK VINTAGE PAISLEY,100,4.42,442.0,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
115602,84406B,CREAM CUPID HEARTS COAT HANGER,4,2.62,10.48,2011-01-27 12:08:00,2011,1,January,Thursday,0,Barato,15501,Austria
111029,20749,WOODLAND CHARLOTTE BAG,15,0.83,12.45,2011-01-27 12:21:00,2011,1,January,Thursday,0,Muy Barato,13368,United Kingdom
111029,20750,RED RETROSPOT CHARLOTTE BAG,8,0.76,6.08,2011-01-27 12:21:00,2011,1,January,Thursday,0,Muy Barato,13368,United Kingdom
111029,20755,"CHRISTMAS GARLAND STARS,TREES",2,5.71,11.42,2011-01-27 12:21:00,2011,1,January,Thursday,0,Medio,13368,United Kingdom
111029,20778,MIRRORED WALL ART JEWELLERY STAND,15,29.51,442.65,2011-01-27 12:21:00,2011,1,January,Thursday,0,Caro,13368,United Kingdom
111029,20780,3D STARS HONEYCOMB PAPER GARLAND,15,1.6,24.0,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20784,"PAINTED METAL BELL, HOOK",10,1.67,16.7,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20799,SILVER M.O.P. ORNAMENT - SNOWFLAKE,15,4.12,61.8,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20804,SMALL DOLLY MIX DESIGN PINK BOWL,2,1.97,3.94,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20805,SMALL DOLLY MIX DESIGN RED BOWL,2,1.53,3.06,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20843,"MUG, RED AND WHITE SPOTS",48,1.1,52.8,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20844,"MUG, GREEN AND YELLOW SPOTS",20,0.95,19.0,2011-01-27 12:21:00,2011,1,January,Thursday,0,Muy Barato,13368,United Kingdom
111029,20879,RED RETROSPOT WRAP,72,1.43,102.96,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20909,"CHRISTMAS TREE DECORATION, BELL",100,1.93,193.0,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20916,SET/5 BLUE POLKADOT LID GLASS BOWLS,3,5.31,15.93,2011-01-27 12:21:00,2011,1,January,Thursday,0,Medio,13368,United Kingdom
111029,20917,WOODEN TREE CHRISTMAS SCANDINAVIAN,72,3.53,254.16,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20921,GLASS  BELL STORAGE JAR,2,5.86,11.72,2011-01-27 12:21:00,2011,1,January,Thursday,0,Medio,13368,United Kingdom
111029,20941,"ROUND TIN, TRADITIONAL WOODLAND",24,1.38,33.12,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,20970,FOLK ART STAR CANDLEHOLDER,15,1.96,29.4,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
111029,71053,WHITE METAL LANTERN,8,3.45,27.6,2011-01-27 12:21:00,2011,1,January,Thursday,0,Barato,13368,United Kingdom
104633,20726,LUNCH BAG WOODLAND,24,1.7,40.8,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20728,LUNCH BAG CARS BLUE,2,1.79,3.58,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20750,RED RETROSPOT CHARLOTTE BAG,2,0.93,1.86,2011-01-27 12:24:00,2011,1,January,Thursday,0,Muy Barato,13513,United Kingdom
104633,20752,BLUE RINSE CHARLOTTE BAG,2,0.97,1.94,2011-01-27 12:24:00,2011,1,January,Thursday,0,Muy Barato,13513,United Kingdom
104633,20758,HEART MEASURING SPOONS LARGE,3,5.78,17.34,2011-01-27 12:24:00,2011,1,January,Thursday,0,Medio,13513,United Kingdom
104633,20765,MEASURING TAPE COURTYARD,8,1.7,13.6,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20775,"MIDNIGHT BLUE GLASS JAR, LARGE",48,10.99,527.52,2011-01-27 12:24:00,2011,1,January,Thursday,0,Medio,13513,United Kingdom
104633,20778,MIRRORED WALL ART JEWELLERY STAND,48,28.21,1354.08,2011-01-27 12:24:00,2011,1,January,Thursday,0,Caro,13513,United Kingdom
104633,20818,"GOLD MUG, BONE CHINA",3,13.13,39.39,2011-01-27 12:24:00,2011,1,January,Thursday,0,Medio,13513,United Kingdom
104633,20865,BAKING MOULD CUPCAKE VANILLA,72,8.62,620.64,2011-01-27 12:24:00,2011,1,January,Thursday,0,Medio,13513,United Kingdom
104633,20867,CHRISTMAS CARD STACKED PRESENTS,5,1.19,5.95,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20882,CHRISTMAS GROTTO WRAP,30,1.23,36.9,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20904,FELT EASTER CHICK GARLAND,3,1.68,5.04,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20907,"CHRISTMAS TREE DECORATION, ANGEL",24,2.27,54.48,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20909,"CHRISTMAS TREE DECORATION, BELL",12,2.08,24.96,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20928,6 RIBBONS SHIMMERING PASTELS,30,2.26,67.8,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20929,6 RIBBONS SHIMMERING BRIGHTS,48,2.22,106.56,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20962,BLUE POLKADOT CERAMIC TRINKET POT,30,1.07,32.1,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20964,GREEN POLKADOT CERAMIC TRINKET POT,3,1.26,3.78,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20968,GEORGY TREE HANGER GOLD,24,1.56,37.44,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20972,PINK CREAM FELT CRAFT TRINKET POT,48,1.2,57.6,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20974,YELLOW PINK FELT CRAFT TRINKET POT,10,1.1,11.0,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20986,STAR T-LIGHT HOLDER SILVER,6,3.29,19.74,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20989,JUMBO BAG 50'S CHRISTMAS,2,2.27,4.54,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20993,JUMBO BAG APPLES,2,2.46,4.92,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,20995,JUMBO BAG CHERRY BLOSSOM,5,2.48,12.4,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
104633,71053,WHITE METAL LANTERN,20,3.51,70.2,2011-01-27 12:24:00,2011,1,January,Thursday,0,Barato,13513,United Kingdom
114278,20758,HEART MEASURING SPOONS LARGE,100,4.98,498.0,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20785,SMALL RED RETROSPOT WOVEN BAG,8,3.63,29.04,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20788,SMALL RED BUTTERFLY BAG,5,3.18,15.9,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20793,SMALL TURQUOISE WOVEN BAG,3,3.07,9.21,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20795,SMALL HEART MEASURING SPOONS,48,2.26,108.48,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20798,SILVER M.O.P. ORNAMENT -  BUTTERFLY,4,4.76,19.04,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20831,JAM JAR WITH GREEN LID,72,3.91,281.52,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20839,"SAUCER, GREEN AND YELLOW SPOTS",48,0.79,37.92,2011-01-27 12:30:00,2011,1,January,Thursday,0,Muy Barato,12626,United Kingdom
114278,20849,"CAKE PLATE, WHITE, 20 CM",8,8.01,64.08,2011-01-27 12:30:00,2011,1,January,Thursday,0,Medio,12626,United Kingdom
114278,20911,"CHRISTMAS TREE DECORATION, SNOWMAN",8,2.08,16.64,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20927,6 RIBBONS SHIMMERING REDS,3,2.06,6.18,2011-01-27 12:30:00,2011,1,January,Thursday,0,Barato,12626,United Kingdom
114278,20973,BLUE PINK FELT CRAFT TRINKET POT,48,0.97,46.56,2011-01-27 12:30:00,2011,1,January,Thursday,0,Muy Barato,12626,United Kingdom
105728,20783,"PAINTED METAL STAR, HOOK",72,1.42,102.24,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20870,CHRISTMAS CARD COLOURED SNOWMAN,8,1.11,8.88,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20879,RED RETROSPOT WRAP,15,1.43,21.45,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20967,GEORGY TREE HANGER SILVER,24,1.41,33.84,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20977,"GREETING CARD,  HAPPY BIRTHDAY",24,1.17,28.08,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20988,"JUMBO BAG ALPHABET, PAISLEY",48,2.41,115.68,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
105728,20999,JUMBO BAG DINOSAUR,4,1.97,7.88,2011-01-27 12:48:00,2011,1,January,Thursday,0,Barato,15653,United Kingdom
101492,20762,TOAST ITS - SAVE THE PLANET,100,1.43,143.0,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20788,SMALL RED BUTTERFLY BAG,5,3.25,16.25,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20789,"SMALL GREEN, BLUE BUTTERFLY BAG",72,3.56,256.32,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20793,SMALL TURQUOISE WOVEN BAG,4,3.39,13.56,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20812,COURTYARD LUGGAGE TAG,4,1.49,5.96,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20813,3D HEART DECORATION RIBBON,48,1.75,84.0,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20821,SILVER GLITTER STAR GARLAND,72,1.5,108.0,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20830,SILVER AND BLACK GLASS T-LIGHT HOLDER,20,6.41,128.2,2011-01-27 12:55:00,2011,1,January,Thursday,0,Medio,13313,United Kingdom
101492,20843,"MUG, RED AND WHITE SPOTS",8,1.04,8.32,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20875,"PENGUIN HOLIDAY CARD, PACK OF 8",3,1.66,4.98,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20904,FELT EASTER CHICK GARLAND,3,1.61,4.83,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,20947,HOT WATER BOTTLE PINK STAR DESIGN,5,5.94,29.7,2011-01-27 12:55:00,2011,1,January,Thursday,0,Medio,13313,United Kingdom
101492,20984,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12.49,74.94,2011-01-27 12:55:00,2011,1,January,Thursday,0,Medio,13313,United Kingdom
101492,20992,JUMBO BAG PEARS,8,2.25,18.0,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,22961,JAM MAKING SET PRINTED,48,3.23,155.04,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
101492,71053,WHITE METAL LANTERN,6,3.94,23.64,2011-01-27 12:55:00,2011,1,January,Thursday,0,Barato,13313,United Kingdom
109785,20815,3D BELL DECORATION RIBBON,20,1.75,35.0,2011-01-27 13:05:00,2011,1,January,Thursday,0,Barato,15231,United Kingdom
109785,20875,"PENGUIN HOLIDAY CARD, PACK OF 8",4,1.24,4.96,2011-01-27 13:05:00,2011,1,January,Thursday,0,Barato,15231,United Kingdom
109785,20965,RED POLKADOT CERAMIC TRINKET POT,100,1.03,103.0,2011-01-27 13:05:00,2011,1,January,Thursday,0,Barato,15231,United Kingdom
103516,20750,RED RETROSPOT CHARLOTTE BAG,12,0.97,11.64,2011-01-27 13:37:00,2011,1,January,Thursday,0,Muy Barato,14673,United Kingdom
103516,20751,SKULLS AND CROSSBONES CHARLOTTE BAG,100,0.73,73.0,2011-01-27 13:37:00,2011,1,January,Thursday,0,Muy Barato,14673,United Kingdom
103516,20786,"SMALL PURPLE, WHITE BUTTERFLY BAG",48,2.89,138.72,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20797,SILVER 'LOVE' METAL BOOKMARK,5,3.98,19.9,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20840,"SAUCER, ORANGE AND LILAC SPOTS",12,0.74,8.88,2011-01-27 13:37:00,2011,1,January,Thursday,0,Muy Barato,14673,United Kingdom
103516,20909,"CHRISTMAS TREE DECORATION, BELL",10,2.5,25.0,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20911,"CHRISTMAS TREE DECORATION, SNOWMAN",100,1.83,183.0,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20942,HOT WATER BOTTLE KEEP CALM,48,4.35,208.8,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20945,HOT WATER BOTTLE KEEP CALM LOVE,30,4.7,141.0,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20991,JUMBO BAG VINTAGE LEAF,24,2.45,58.8,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
103516,20996,JUMBO BAG SCANDINAVIAN PAISLEY,5,2.5,12.5,2011-01-27 13:37:00,2011,1,January,Thursday,0,Barato,14673,United Kingdom
105000,20760,MEASURING TAPE SUKI,8,1.8,14.4,2011-01-27 14:37:00,2011,1,January,Thursday,0,Barato,15713,Switzerland
105000,20786,"SMALL PURPLE, WHITE BUTTERFLY BAG",100,3.8,380.0,2011-01-27 14:37:00,2011,1,January,Thursday,0,Barato,15713,Switzerland
105000,20814,3D STAR DECORATION RIBBON,3,1.49,4.47,2011-01-27 14:37:00,2011,1,January,Thursday,0,Barato,15713,Switzerland
105000,20837,"SAUCER, PINK AND BLUE SPOTS",2,0.74,1.48,2011-01-27 14:37:00,2011,1,January,Thursday,0,Muy Barato,15713,Switzerland
105000,20847,"CAKE STAND, WHITE, 2 TIERS",8,12.76,102.08,2011-01-27 14:37:00,2011,1,January,Thursday,0,Medio,15713,Switzerland
105000,20856,"CAKE TOWEL, BLUE POLKADOT",72,0.76,54.72,2011-01-27 14:37:00,2011,1,January,Thursday,0,Muy Barato,15713,Switzerland
105000,20883,VINTAGE PAISLEY WRAP,2,1.28,2.56,2011-01-27 14:37:00,2011,1,January,Thursday,0,Barato,15713,Switzerland
105000,20920,GLASS  STAR STORAGE JAR,10,5.57,55.7,2011-01-27 14:37:00,2011,1,January,Thursday,0,Medio,15713,Switzerland
105000,22961,JAM MAKING SET PRINTED,100,3.38,338.0,2011-01-27 14:37:00,2011,1,January,Thursday,0,Barato,15713,Switzerland
104955,20752,BLUE RINSE CHARLOTTE BAG,3,0.75,2.25,2011-01-27 15:07:00,2011,1,January,Thursday,0,Muy Barato,15544,United Kingdom
104955,20761,TOAST ITS - I LOVE LONDON,3,1.07,3.21,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20796,SMALL STAR MEASURING SPOONS,5,1.9,9.5,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20799,SILVER M.O.P. ORNAMENT - SNOWFLAKE,30,3.84,115.2,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20804,SMALL DOLLY MIX DESIGN PINK BOWL,10,1.79,17.9,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20806,SMALL DOLLY MIX DESIGN YELLOW BOWL,100,1.48,148.0,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20813,3D HEART DECORATION RIBBON,3,1.77,5.31,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20817,LARGE STAR MEASURING SPOONS,15,2.23,33.45,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20823,GOLD DOTTIE TAPE,12,1.35,16.2,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20827,"METAL SIGN,DINER WALL ART",100,1.76,176.0,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20842,"MUG, PINK AND BLUE SPOTS",15,0.92,13.8,2011-01-27 15:07:00,2011,1,January,Thursday,0,Muy Barato,15544,United Kingdom
104955,20845,"MUG, ORANGE AND LILAC SPOTS",4,1.07,4.28,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20883,VINTAGE PAISLEY WRAP,2,1.35,2.7,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20907,"CHRISTMAS TREE DECORATION, ANGEL",2,2.35,4.7,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20909,"CHRISTMAS TREE DECORATION, BELL",24,2.26,54.24,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20919,GLASS  HEART STORAGE JAR,10,4.64,46.4,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20921,GLASS  BELL STORAGE JAR,4,5.86,23.44,2011-01-27 15:07:00,2011,1,January,Thursday,0,Medio,15544,United Kingdom
104955,20930,PINK HEART SHAPE EGG FRYING PAN,20,3.82,76.4,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20938,"ROUND TIN, 50'S CHRISTMAS",6,1.7,10.2,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20961,STRAWBERRY CERAMIC TRINKET POT,24,0.93,22.32,2011-01-27 15:07:00,2011,1,January,Thursday,0,Muy Barato,15544,United Kingdom
104955,20964,GREEN POLKADOT CERAMIC TRINKET POT,6,1.01,6.06,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20966,SANDWICH BATH SPONGE,100,1.24,124.0,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20968,GEORGY TREE HANGER GOLD,4,1.86,7.44,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
104955,20984,ROTATING SILVER ANGELS T-LIGHT HLDR,6,13.61,81.66,2011-01-27 15:07:00,2011,1,January,Thursday,0,Medio,15544,United Kingdom
104955,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,4.24,16.96,2011-01-27 15:07:00,2011,1,January,Thursday,0,Barato,15544,United Kingdom
100088,20757,DAISY HEART GLASS JEWEL STAND,10,5.36,53.6,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,20771,RETROSPOT PARTY BAG + STICKER SHEET,10,2.26,22.6,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20802,SMALL CHECKERED CASE,3,3.18,9.54,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20817,LARGE STAR MEASURING SPOONS,15,2.84,42.6,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20820,"TUMBLER, NEW ENGLAND",12,2.45,29.4,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20835,JAM JAR WITH RED LID,6,3.56,21.36,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20848,"CAKE STAND, WHITE, 3 TIERS",8,15.27,122.16,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,20849,"CAKE PLATE, WHITE, 20 CM",5,8.63,43.15,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,20861,BAKING MOULD ROSE FAIRY CAKE,24,9.03,216.72,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,20875,"PENGUIN HOLIDAY CARD, PACK OF 8",2,1.55,3.1,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20903,ALPHABET ROCKETS STICKER SHEET,24,1.01,24.24,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20917,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,3.81,7.62,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20921,GLASS  BELL STORAGE JAR,12,4.34,52.08,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20924,6 RIBBONS SHIMMERING PINKS,5,2.65,13.25,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20937,"ROUND TIN, VINTAGE LEAF",12,1.37,16.44,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20939,"ROUND TIN, 60'S CHRISTMAS",100,1.33,133.0,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20943,HOT WATER BOTTLE I AM SO POORLY,2,5.31,10.62,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,20978,"CARD, BILLBOARD FONT DESIGN",5,1.19,5.95,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,20981,BOTANICAL GARDENS WALL ART,12,11.96,143.52,2011-01-27 15:11:00,2011,1,January,Thursday,0,Medio,14769,Italy
100088,21033,JUMBO BAG CHARLIE+LOLA,8,4.9,39.2,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
100088,21071,JUMBO BAG 50'S CHRISTMAS,20,1.82,36.4,2011-01-27 15:11:00,2011,1,January,Thursday,0,Barato,14769,Italy
116628,20764,TOAST ITS - 2010 CALENDAR,2,1.5,3.0,2011-01-27 15:17:00,2011,1,January,Thursday,0,Barato,12437,United Kingdom
116628,20820,"TUMBLER, NEW ENGLAND",15,2.78,41.7,2011-01-27 15:17:00,2011,1,January,Thursday,0,Barato,12437,United Kingdom
116628,20866,ROBIN CHRISTMAS CARD,3,1.45,4.35,2011-01-27 15:17:00,2011,1,January,Thursday,0,Barato,12437,United Kingdom
116628,20965,RED POLKADOT CERAMIC TRINKET POT,100,0.96,96.0,2011-01-27 15:17:00,2011,1,January,Thursday,0,Muy Barato,12437,United Kingdom
